Position	Relative Frequency	n-gram
1	0.13199142055766375	loyalty vs self protection
2	0.09899356541824782	vs self protection loyalty
3	0.09899356541824782	self protection loyalty vs
4	0.09899356541824782	protection loyalty vs self
5	0.09899356541824782	beginning look lot like
6	0.09899356541824782	rbrnetwork theoldbreed dolphinman josephwarrendr
7	0.09899356541824782	theoldbreed dolphinman josephwarrendr justin
8	0.09899356541824782	keeps getting better better
9	0.09899356541824782	#diy #crafts please rt
10	0.06599571027883187	asked god protect enemies
11	0.06599571027883187	rbrnetwork freeman thelexzane ananvii
12	0.06599571027883187	freeman thelexzane ananvii abptrocket
13	0.06599571027883187	road safety campaign donkey
14	0.06599571027883187	safety campaign donkey killed
15	0.06599571027883187	campaign donkey killed car
16	0.06599571027883187	www monstermmorpg com since
17	0.06599571027883187	found www monstermmorpg com
18	0.06599571027883187	way start new year
19	0.06599571027883187	smile smile smile smile
20	0.06599571027883187	feel like million bucks
21	0.06599571027883187	remember last time saw
22	0.06599571027883187	look lot like christmas
23	0.06599571027883187	freeman lifedll abptrocket ananvii
24	0.06599571027883187	dolphinman josephwarrendr justin coutopanda
25	0.06599571027883187	rights begin cannot take
26	0.06599571027883187	begin cannot take right
27	0.06599571027883187	cannot take right earning
28	0.06599571027883187	take right earning livelihood
29	0.06599571027883187	right earning livelihood free
30	0.06599571027883187	earning livelihood free movement
31	0.06599571027883187	love wide awake am
32	0.06599571027883187	get paid posting httptcooxybfwwwb
33	0.06599571027883187	produce kinds creative designs
34	0.06599571027883187	timowensby rbrnetwork indyenigma calfreedommom
35	0.06599571027883187	santa juncker bring gift
36	0.06599571027883187	juncker bring gift healthier
37	0.06599571027883187	bring gift healthier eu
38	0.06599571027883187	end fish discards delayed
39	0.06599571027883187	httptcoqwbriavksmartphone app pays see
40	0.06599571027883187	app pays see httptcordlrugnie
41	0.06599571027883187	pays see httptcordlrugnie go
42	0.06599571027883187	see httptcordlrugnie go httpstcocpjzkegne
43	0.06599571027883187	good game bad game
44	0.06599571027883187	coin lecoincanard coin lecoincanard
45	0.06599571027883187	lecoincanard coin lecoincanard coin
46	0.06599571027883187	rt randalolson baby name
47	0.06599571027883187	randalolson baby name #dataviz
48	0.06599571027883187	baby name #dataviz source
49	0.06599571027883187	xmas blog feat intimissimiofficial
50	0.06599571027883187	read story share love
51	0.06599571027883187	great way start day
52	0.06599571027883187	get paid posting stuff
53	0.06599571027883187	paid posting stuff like
54	0.03299785513941594	sweet united nations video
55	0.03299785513941594	united nations video time
56	0.03299785513941594	nations video time christmas
57	0.03299785513941594	video time christmas #imagine
58	0.03299785513941594	time christmas #imagine #noreligion
59	0.03299785513941594	christmas #imagine #noreligion httptcofejvoubr
60	0.03299785513941594	#imagine #noreligion httptcofejvoubr mrdahl
61	0.03299785513941594	#noreligion httptcofejvoubr mrdahl rumored
62	0.03299785513941594	httptcofejvoubr mrdahl rumored talked
63	0.03299785513941594	mrdahl rumored talked erv
64	0.03299785513941594	rumored talked erv agent
65	0.03299785513941594	talked erv agent angels
66	0.03299785513941594	erv agent angels asked
67	0.03299785513941594	agent angels asked ed
68	0.03299785513941594	angels asked ed escobar
69	0.03299785513941594	asked ed escobar hardly
70	0.03299785513941594	ed escobar hardly nothing
71	0.03299785513941594	escobar hardly nothing hey
72	0.03299785513941594	hardly nothing hey nice
73	0.03299785513941594	nothing hey nice see
74	0.03299785513941594	hey nice see minnesota
75	0.03299785513941594	nice see minnesota nd
76	0.03299785513941594	see minnesota nd winter
77	0.03299785513941594	minnesota nd winter weather
78	0.03299785513941594	nd winter weather episodes
79	0.03299785513941594	winter weather episodes left
80	0.03299785513941594	weather episodes left dying
81	0.03299785513941594	episodes left dying breathe
82	0.03299785513941594	left dying breathe chosen
83	0.03299785513941594	dying breathe chosen notable
84	0.03299785513941594	breathe chosen notable quote
85	0.03299785513941594	chosen notable quote year
86	0.03299785513941594	notable quote year annual
87	0.03299785513941594	quote year annual list
88	0.03299785513941594	year annual list released
89	0.03299785513941594	annual list released yale
90	0.03299785513941594	list released yale university
91	0.03299785513941594	released yale university librarian
92	0.03299785513941594	yale university librarian never
93	0.03299785513941594	university librarian never old
94	0.03299785513941594	librarian never old footie
95	0.03299785513941594	never old footie pajamas
96	0.03299785513941594	old footie pajamas httptcoelzgqsxyq
97	0.03299785513941594	footie pajamas httptcoelzgqsxyq nothing
98	0.03299785513941594	pajamas httptcoelzgqsxyq nothing makes
99	0.03299785513941594	httptcoelzgqsxyq nothing makes happier
100	0.03299785513941594	nothing makes happier getting
101	0.03299785513941594	makes happier getting highway
102	0.03299785513941594	happier getting highway seeing
103	0.03299785513941594	getting highway seeing break
104	0.03299785513941594	highway seeing break lights
105	0.03299785513941594	seeing break lights light
106	0.03299785513941594	break lights light like
107	0.03299785513941594	lights light like christmas
108	0.03299785513941594	light like christmas tree
109	0.03299785513941594	like christmas tree opening
110	0.03299785513941594	christmas tree opening first
