Position	Frequency	n-gram
1	14.882744308124277	reuters
2	13.95257278886651	#a
3	12.092229750350974	#is
4	11.162058231093207	understand
5	9.301715192577673	vs
6	8.371543673319906	–
7	7.4413721540621385	foxnews
8	6.976286394433255	dont
9	6.511200634804371	check
10	6.5112006348043705	friend
11	6.5112006348043705	loves
12	6.5112006348043705	#on
13	6.5112006348043705	thursday
14	6.046114875175487	#love
15	6.046114875175487	youtube
16	5.581029115546603	mobile
17	5.581029115546603	mess
18	5.581029115546603	answer
19	5.581029115546603	missing
20	5.581029115546603	srduncan
21	5.581029115546603	apple
22	5.581029115546603	kinda
23	5.581029115546603	january
24	5.581029115546603	#for
25	5.581029115546603	#russia
26	4.650857596288836	literally
27	4.650857596288836	dad
28	4.650857596288836	leg
29	4.650857596288836	red
30	4.650857596288836	blog
31	4.650857596288836	hotel
32	4.650857596288836	clothes
33	4.650857596288836	control
34	4.650857596288836	daughter
35	4.650857596288836	fish
36	4.418314716474395	follow
37	4.340800423202913	x
38	4.185771836659953	bit
39	4.030743250116991	seen
40	3.8137032289568453	via
41	3.7206860770310692	#
42	3.7206860770310692	seriously
43	3.7206860770310692	together
44	3.7206860770310692	app
45	3.7206860770310692	turkey
46	3.7206860770310692	review
47	3.7206860770310692	local
48	3.7206860770310692	#sydneysiege
49	3.7206860770310692	update
50	3.7206860770310692	tea
51	3.7206860770310692	legend
52	3.7206860770310692	#life
53	3.7206860770310692	backs
54	3.7206860770310692	#all
55	3.7206860770310692	bless
56	3.7206860770310692	passing
57	3.7206860770310692	ridiculous
58	3.7206860770310692	father
59	3.7206860770310692	series
60	3.7206860770310692	fi
61	3.7206860770310692	summer
62	3.7206860770310692	#saintsfc
63	3.7206860770310692	golf
64	3.7206860770310692	billisfps
65	3.7206860770310692	puppy
66	3.7206860770310692	babies
67	3.7206860770310692	interview
68	3.7206860770310692	movement
69	3.7206860770310692	add
70	3.7206860770310692	wins
71	3.7206860770310692	opposite
72	3.7206860770310692	#why
73	3.7206860770310692	turned
74	3.7206860770310692	simply
75	3.7206860770310692	yo
76	3.7206860770310692	#bad
77	3.4106289039451463	idea
