love, 6.9968868477021235
im, 6.966063557624141
like, 5.6406620842708755
day, 5.209136023179114
get, 5.085842862867183
dont, 4.191967450605677
one, 3.914557839903831
great, 3.637148229201985
christmas, 3.4830317788120704
people, 3.3597386185001388
good, 3.328915328422156
cant, 3.26726874826619
time, 3.113152297876275
know, 2.9590358474863607
today, 2.928212557408378
see, 2.804919397096446
:face_with_tears_of_joy:, 2.804919397096446
really, 2.774096107018463
go, 2.6508029467065315
going, 2.6199796566285487
new, 2.6199796566285487
work, 2.5891563665505655
fun, 2.5275097863946
thats, 2.465863206238634
would, 2.465863206238634
oh, 2.465863206238634
well, 2.465863206238634
think, 2.435039916160651
much, 2.373393336004685
back, 2.373393336004685
lol, 2.3425700459267023
year, 2.2501001756927534
right, 2.2501001756927534
still, 2.1576303054588046
need, 2.126807015380822
got, 2.065160435224856
thanks, 2.034337145146873
way, 2.0035138550688902
life, 1.9726905649909072
want, 1.9110439848349412
ive, 1.7569275344450266
make, 1.7569275344450266
even, 1.7569275344450266
never, 1.7261042443670438
morning, 1.6952809542890608
better, 1.6952809542890608
happy, 1.664457664211078
night, 1.664457664211078
youre, 1.633634374133095
wait, 1.602811084055112
start, 1.602811084055112
look, 1.602811084055112
thing, 1.5719877939771292
via, 1.5719877939771292
rt, 1.5719877939771292
twitter, 1.5103412138211634
u, 1.4795179237431804
last, 1.4795179237431804
getting, 1.4486946336651974
us, 1.4486946336651974
yeah, 1.4486946336651974
always, 1.4486946336651974
feel, 1.4178713435872146
nice, 1.3870480535092315
best, 1.3870480535092315
sleep, 1.3870480535092315
someone, 1.3562247634312488
game, 1.3254014733532657
another, 1.2945781832752827
bad, 1.2945781832752827
ill, 1.2637548931973
ever, 1.232931603119317
things, 1.232931603119317
wow, 1.2021083130413341
nothing, 1.1712850229633511
first, 1.1712850229633511
hours, 1.1712850229633511
say, 1.1712850229633511
keep, 1.1712850229633511
tonight, 1.1712850229633511
big, 1.1404617328853681
didnt, 1.1404617328853681
week, 1.1404617328853681
every, 1.1404617328853681
done, 1.1404617328853681
man, 1.1096384428073853
next, 1.1096384428073853
come, 1.0788151527294023
funny, 1.0788151527294023
take, 1.0479918626514193
two, 1.0171685725734365
made, 0.9863452824954536
sure, 0.9863452824954536
free, 0.9863452824954536
tomorrow, 0.9863452824954536
school, 0.9863452824954536
find, 0.9555219924174706
rbrnetwork, 0.9555219924174706
world, 0.9555219924174706
hope, 0.9555219924174706
family, 0.9555219924174706
home, 0.9555219924174706
doesnt, 0.9246987023394877
please, 0.9246987023394877
looks, 0.9246987023394877
makes, 0.8938754122615048
thank, 0.8938754122615048
money, 0.8938754122615048
says, 0.8938754122615048
yay, 0.8938754122615048
working, 0.8938754122615048
news, 0.8938754122615048
days, 0.8938754122615048
:unamused_face:, 0.8938754122615048
end, 0.8630521221835219
trying, 0.8630521221835219
could, 0.8630521221835219
car, 0.8630521221835219
awesome, 0.8630521221835219
enough, 0.8630521221835219
yet, 0.8630521221835219
gonna, 0.832228832105539
yes, 0.832228832105539
feeling, 0.832228832105539
guys, 0.832228832105539
shit, 0.832228832105539
ready, 0.832228832105539
follow, 0.832228832105539
actually, 0.832228832105539
stop, 0.832228832105539
lot, 0.801405542027556
talk, 0.801405542027556
amazing, 0.801405542027556
haha, 0.801405542027556
read, 0.801405542027556
theres, 0.801405542027556
long, 0.7705822519495731
isnt, 0.7705822519495731
guess, 0.7705822519495731
tell, 0.7705822519495731
real, 0.7705822519495731
playing, 0.7705822519495731
name, 0.7705822519495731
years, 0.7705822519495731
music, 0.7705822519495731
hate, 0.7705822519495731
mean, 0.7705822519495731
word, 0.7705822519495731
guy, 0.7397589618715902
p, 0.7397589618715902
girl, 0.7397589618715902
show, 0.7397589618715902
check, 0.7397589618715902
already, 0.7397589618715902
job, 0.7397589618715902
watching, 0.7397589618715902
making, 0.7397589618715902
many, 0.7397589618715902
fuck, 0.7397589618715902
anything, 0.7397589618715902
everything, 0.7397589618715902
give, 0.7397589618715902
cool, 0.7397589618715902
something, 0.7089356717936073
face, 0.7089356717936073
tweet, 0.7089356717936073
wrong, 0.7089356717936073
glad, 0.7089356717936073
everyone, 0.7089356717936073
also, 0.6781123817156244
went, 0.6781123817156244
kids, 0.6781123817156244
watch, 0.6781123817156244
wont, 0.6781123817156244
hard, 0.6781123817156244
early, 0.6781123817156244
waking, 0.6781123817156244
bed, 0.6781123817156244
sick, 0.6781123817156244
change, 0.6781123817156244
photo, 0.6781123817156244
hes, 0.6781123817156244
monday, 0.6781123817156244
:person_raising_hand:, 0.6781123817156244
old, 0.6472890916376414
god, 0.6472890916376414
let, 0.6472890916376414
put, 0.6472890916376414
friends, 0.6472890916376414
service, 0.6472890916376414
eu, 0.6472890916376414
pretty, 0.6472890916376414
coming, 0.6472890916376414
believe, 0.6472890916376414
else, 0.6164658015596585
times, 0.6164658015596585
little, 0.6164658015596585
w, 0.6164658015596585
said, 0.6164658015596585
police, 0.6164658015596585
hour, 0.6164658015596585
gotta, 0.6164658015596585
must, 0.6164658015596585
looking, 0.6164658015596585
half, 0.6164658015596585
excited, 0.6164658015596585
help, 0.6164658015596585
break, 0.5856425114816756
xmas, 0.5856425114816756
cold, 0.5856425114816756
phone, 0.5856425114816756
friday, 0.5856425114816756
lets, 0.5856425114816756
play, 0.5856425114816756
use, 0.5856425114816756
remember, 0.5856425114816756
n, 0.5856425114816756
win, 0.5856425114816756
favorite, 0.5856425114816756
:pouting_face:, 0.5548192214036927
media, 0.5548192214036927
might, 0.5548192214036927
stuff, 0.5548192214036927
part, 0.5548192214036927
finals, 0.5548192214036927
cause, 0.5548192214036927
though, 0.5548192214036927
miss, 0.5548192214036927
may, 0.5548192214036927
:face_blowing_a_kiss:, 0.5548192214036927
different, 0.5548192214036927
black, 0.5548192214036927
whats, 0.5548192214036927
hey, 0.5239959313257097
winter, 0.5239959313257097
:beaming_face_with_smiling_eyes:, 0.5239959313257097
call, 0.5239959313257097
thought, 0.5239959313257097
super, 0.5239959313257097
try, 0.5239959313257097
dead, 0.5239959313257097
:weary_face:, 0.5239959313257097
seems, 0.5239959313257097
sorry, 0.5239959313257097
:smiling_face_with_heart-eyes:, 0.5239959313257097
sounds, 0.5239959313257097
seen, 0.5239959313257097
hair, 0.5239959313257097
place, 0.5239959313257097
ok, 0.5239959313257097
:see-no-evil_monkey:, 0.5239959313257097
drive, 0.5239959313257097
class, 0.5239959313257097
team, 0.5239959313257097
girls, 0.5239959313257097
since, 0.5239959313257097
reuters, 0.5239959313257097
x, 0.5239959313257097
worth, 0.5239959313257097
id, 0.5239959313257097
finally, 0.5239959313257097
fact, 0.5239959313257097
found, 0.4931726412477268
th, 0.4931726412477268
birthday, 0.4931726412477268
wonderful, 0.4931726412477268
pm, 0.4931726412477268
mom, 0.4931726412477268
enjoy, 0.4931726412477268
gets, 0.4931726412477268
loving, 0.4931726412477268
saying, 0.4931726412477268
using, 0.4931726412477268
train, 0.4931726412477268
far, 0.4931726412477268
lovely, 0.4931726412477268
around, 0.4931726412477268
wanted, 0.4931726412477268
ha, 0.4931726412477268
theyre, 0.4931726412477268
:thumbs_up:, 0.4931726412477268
person, 0.4931726412477268
house, 0.4931726412477268
beautiful, 0.4931726412477268
left, 0.46234935116974385
support, 0.46234935116974385
hit, 0.46234935116974385
gone, 0.46234935116974385
season, 0.46234935116974385
late, 0.46234935116974385
high, 0.46234935116974385
fan, 0.46234935116974385
:flushed_face:, 0.46234935116974385
fucking, 0.46234935116974385
idea, 0.46234935116974385
picture, 0.46234935116974385
women, 0.46234935116974385
ask, 0.46234935116974385
post, 0.46234935116974385
:loudly_crying_face:, 0.46234935116974385
song, 0.46234935116974385
ur, 0.46234935116974385
bring, 0.46234935116974385
final, 0.46234935116974385
youtube, 0.46234935116974385
minutes, 0.46234935116974385
ya, 0.46234935116974385
wake, 0.46234935116974385
video, 0.43152606109176095
weather, 0.43152606109176095
:red_heart:, 0.43152606109176095
rain, 0.43152606109176095
moment, 0.43152606109176095
:smiling_face:, 0.43152606109176095
smile, 0.43152606109176095
joke, 0.43152606109176095
course, 0.43152606109176095
saturday, 0.43152606109176095
country, 0.43152606109176095
obama, 0.43152606109176095
goes, 0.43152606109176095
called, 0.43152606109176095
ass, 0.43152606109176095
perfect, 0.43152606109176095
talking, 0.43152606109176095
awake, 0.43152606109176095
white, 0.43152606109176095
book, 0.43152606109176095
least, 0.43152606109176095
live, 0.43152606109176095
pick, 0.43152606109176095
hear, 0.43152606109176095
wearing, 0.43152606109176095
party, 0.43152606109176095
totally, 0.43152606109176095
cute, 0.43152606109176095
:OK_hand:, 0.43152606109176095
point, 0.43152606109176095
seeing, 0.400702771013778
understand, 0.400702771013778
whole, 0.400702771013778
pay, 0.400702771013778
important, 0.400702771013778
probably, 0.400702771013778
gift, 0.400702771013778
write, 0.400702771013778
taking, 0.400702771013778
bit, 0.400702771013778
sometimes, 0.400702771013778
heard, 0.400702771013778
forget, 0.400702771013778
