Position	Frequency	n-gram
1	0.26907036189963673	great start day
2	0.26907036189963673	getting better better
3	0.20180277142472758	keeps getting better
4	0.20180277142472758	great way start
5	0.20180277142472758	way start morning
6	0.20180277142472758	gonna great day
7	0.20180277142472758	coin lecoincanard coin
8	0.13453518094981837	love cold winter
9	0.13453518094981837	asked god protect
10	0.13453518094981837	god protect enemies
11	0.13453518094981837	started losing friends
12	0.13453518094981837	going wonderful day
13	0.13453518094981837	thanks mother nature
14	0.13453518094981837	going great day
15	0.13453518094981837	love able sleep
16	0.13453518094981837	road safety campaign
17	0.13453518094981837	safety campaign donkey
18	0.13453518094981837	campaign donkey killed
19	0.13453518094981837	donkey killed car
20	0.13453518094981837	sounds like great
21	0.13453518094981837	always fun thing
22	0.13453518094981837	love waking am
23	0.13453518094981837	waking am everyday
24	0.13453518094981837	number #accounting #absolutetosh
25	0.13453518094981837	way start new
26	0.13453518094981837	start new year
27	0.13453518094981837	makes perfect sense
28	0.13453518094981837	feel like million
29	0.13453518094981837	like million bucks
30	0.13453518094981837	nothing like waking
31	0.13453518094981837	like much fun
32	0.13453518094981837	love wide awake
33	0.13453518094981837	wide awake am
34	0.13453518094981837	two hours sleep
35	0.13453518094981837	new year eve
36	0.13453518094981837	lecoincanard coin lecoincanard
37	0.13453518094981837	great start morning
38	0.13453518094981837	way start day
39	0.0715152666569018	let us get
40	0.0715152666569018	oil gas sector
41	0.0715152666569018	let us go
42	0.06726759047490918	sweet united nations
43	0.06726759047490918	united nations video
44	0.06726759047490918	nations video time
45	0.06726759047490918	video time christmas
46	0.06726759047490918	time christmas #imagine
47	0.06726759047490918	christmas #imagine #noreligion
48	0.06726759047490918	#imagine #noreligion httptcofejvoubr
49	0.06726759047490918	#noreligion httptcofejvoubr mrdahl
50	0.06726759047490918	httptcofejvoubr mrdahl rumored
51	0.06726759047490918	mrdahl rumored talked
52	0.06726759047490918	rumored talked erv
53	0.06726759047490918	talked erv agent
54	0.06726759047490918	erv agent angels
55	0.06726759047490918	agent angels asked
56	0.06726759047490918	angels asked ed
57	0.06726759047490918	asked ed escobar
58	0.06726759047490918	ed escobar hardly
59	0.06726759047490918	escobar hardly nothing
60	0.06726759047490918	hardly nothing hey
61	0.06726759047490918	nothing hey nice
62	0.06726759047490918	hey nice see
63	0.06726759047490918	nice see minnesota
64	0.06726759047490918	see minnesota nd
65	0.06726759047490918	minnesota nd winter
66	0.06726759047490918	nd winter weather
67	0.06726759047490918	winter weather breathe
68	0.06726759047490918	weather breathe chosen
69	0.06726759047490918	breathe chosen notable
70	0.06726759047490918	chosen notable quote
71	0.06726759047490918	notable quote year
72	0.06726759047490918	quote year annual
73	0.06726759047490918	year annual list
74	0.06726759047490918	annual list released
75	0.06726759047490918	list released yale
76	0.06726759047490918	released yale university
77	0.06726759047490918	yale university librarian
78	0.06726759047490918	university librarian nothing
79	0.06726759047490918	librarian nothing makes
80	0.06726759047490918	nothing makes happier
81	0.06726759047490918	makes happier getting
82	0.06726759047490918	happier getting highway
83	0.06726759047490918	getting highway seeing
84	0.06726759047490918	highway seeing break
85	0.06726759047490918	seeing break lights
86	0.06726759047490918	break lights light
87	0.06726759047490918	lights light like
88	0.06726759047490918	light like christmas
89	0.06726759047490918	like christmas tree
90	0.06726759047490918	christmas tree oh
91	0.06726759047490918	tree oh thank
92	0.06726759047490918	oh thank god
93	0.06726759047490918	thank god entire
94	0.06726759047490918	god entire office
95	0.06726759047490918	entire office email
96	0.06726759047490918	office email system
97	0.06726759047490918	email system day
98	0.06726759047490918	system day big
99	0.06726759047490918	day big event
100	0.06726759047490918	big event santa
101	0.06726759047490918	event santa know
102	0.06726759047490918	santa know get
103	0.06726759047490918	know get xmas
104	0.06726759047490918	get xmas great
105	0.06726759047490918	xmas great mobile
106	0.06726759047490918	great mobile bill
107	0.06726759047490918	mobile bill arrives
108	0.06726759047490918	bill arrives text
109	0.06726759047490918	arrives text crushes
110	0.06726759047490918	text crushes great
111	0.06726759047490918	crushes great realize
112	0.06726759047490918	great realize never
113	0.06726759047490918	realize never interested
114	0.06726759047490918	never interested p
115	0.06726759047490918	interested p buffalo
116	0.06726759047490918	p buffalo sports
117	0.06726759047490918	buffalo sports media
118	0.06726759047490918	sports media smarter
119	0.06726759047490918	media smarter us
120	0.06726759047490918	smarter us else
121	0.06726759047490918	us else get
122	0.06726759047490918	else get quality
123	0.06726759047490918	get quality insight
124	0.06726759047490918	quality insight offered
125	0.06726759047490918	insight offered harrington
126	0.06726759047490918	offered harrington busgaglia
127	0.06726759047490918	harrington busgaglia yankeeswfan
