Position	Relative Frequency	n-gram
1	0.25611473940325263	loyalty vs self protection
2	0.1920860545524395	vs self protection loyalty
3	0.1920860545524395	self protection loyalty vs
4	0.1920860545524395	protection loyalty vs self
5	0.1920860545524395	beginning look lot like
6	0.1920860545524395	rbrnetwork theoldbreed dolphinman josephwarrendr
7	0.1920860545524395	theoldbreed dolphinman josephwarrendr justin
8	0.12805736970162632	rbrnetwork freeman thelexzane ananvii
9	0.12805736970162632	freeman thelexzane ananvii abptrocket
10	0.12805736970162632	www monstermmorpg com since
11	0.12805736970162632	found www monstermmorpg com
12	0.12805736970162632	smile smile smile smile
13	0.12805736970162632	remember last time saw
14	0.12805736970162632	look lot like christmas
15	0.12805736970162632	freeman lifedll abptrocket ananvii
16	0.12805736970162632	dolphinman josephwarrendr justin coutopanda
17	0.12805736970162632	rights begin cannot take
18	0.12805736970162632	begin cannot take right
19	0.12805736970162632	cannot take right earning
20	0.12805736970162632	take right earning livelihood
21	0.12805736970162632	right earning livelihood free
22	0.12805736970162632	earning livelihood free movement
23	0.12805736970162632	get paid posting httptcooxybfwwwb
24	0.12805736970162632	produce kinds creative designs
25	0.12805736970162632	timowensby rbrnetwork indyenigma calfreedommom
26	0.12805736970162632	santa juncker bring gift
27	0.12805736970162632	juncker bring gift healthier
28	0.12805736970162632	bring gift healthier eu
29	0.12805736970162632	end fish discards delayed
30	0.12805736970162632	httptcoqwbriavksmartphone app pays see
31	0.12805736970162632	app pays see httptcordlrugnie
32	0.12805736970162632	pays see httptcordlrugnie go
33	0.12805736970162632	see httptcordlrugnie go httpstcocpjzkegne
34	0.12805736970162632	good game bad game
35	0.12805736970162632	xmas blog feat intimissimiofficial
36	0.12805736970162632	read story share love
37	0.12805736970162632	#diy #crafts please rt
38	0.12805736970162632	get paid posting stuff
39	0.12805736970162632	paid posting stuff like
40	0.06402868485081316	episodes left dying never
41	0.06402868485081316	left dying never old
42	0.06402868485081316	dying never old footie
43	0.06402868485081316	never old footie pajamas
44	0.06402868485081316	old footie pajamas httptcoelzgqsxyq
45	0.06402868485081316	footie pajamas httptcoelzgqsxyq opening
46	0.06402868485081316	pajamas httptcoelzgqsxyq opening first
47	0.06402868485081316	httptcoelzgqsxyq opening first beer
48	0.06402868485081316	opening first beer gonna
49	0.06402868485081316	first beer gonna long
50	0.06402868485081316	beer gonna long night
51	0.06402868485081316	gonna long night day
52	0.06402868485081316	long night day adamklug
53	0.06402868485081316	night day adamklug think
54	0.06402868485081316	day adamklug think would
55	0.06402868485081316	adamklug think would support
56	0.06402868485081316	think would support guy
57	0.06402868485081316	would support guy knocked
58	0.06402868485081316	support guy knocked daughter
59	0.06402868485081316	guy knocked daughter rice
60	0.06402868485081316	knocked daughter rice deserve
61	0.06402868485081316	daughter rice deserve support
62	0.06402868485081316	rice deserve support samcguigan
63	0.06402868485081316	deserve support samcguigan allowed
64	0.06402868485081316	support samcguigan allowed open
65	0.06402868485081316	samcguigan allowed open christmas
66	0.06402868485081316	allowed open christmas day
67	0.06402868485081316	open christmas day instead
68	0.06402868485081316	christmas day instead scrolling
69	0.06402868485081316	day instead scrolling facebook
70	0.06402868485081316	instead scrolling facebook instagram
71	0.06402868485081316	scrolling facebook instagram twitter
72	0.06402868485081316	facebook instagram twitter hours
73	0.06402868485081316	instagram twitter hours end
74	0.06402868485081316	twitter hours end accomplishing
75	0.06402868485081316	hours end accomplishing nothing
76	0.06402868485081316	end accomplishing nothing targetzonept
77	0.06402868485081316	bloody upstairs getting changed
78	0.06402868485081316	upstairs getting changed cold
79	0.06402868485081316	getting changed cold warmth
80	0.06402868485081316	changed cold warmth suffuse
81	0.06402868485081316	cold warmth suffuse one
82	0.06402868485081316	warmth suffuse one cheeks
83	0.06402868485081316	suffuse one cheeks pink
84	0.06402868485081316	one cheeks pink colour
85	0.06402868485081316	cheeks pink colour tone
86	0.06402868485081316	pink colour tone understand
87	0.06402868485081316	colour tone understand underlying
88	0.06402868485081316	tone understand underlying difference
89	0.06402868485081316	understand underlying difference texture
90	0.06402868485081316	underlying difference texture guess
91	0.06402868485081316	difference texture guess cat
92	0.06402868485081316	texture guess cat also
93	0.06402868485081316	guess cat also lost
94	0.06402868485081316	cat also lost pounds
95	0.06402868485081316	also lost pounds went
96	0.06402868485081316	lost pounds went vet
97	0.06402868485081316	pounds went vet feeding
98	0.06402868485081316	went vet feeding times
99	0.06402868485081316	vet feeding times day
100	0.06402868485081316	feeding times day eating
101	0.06402868485081316	times day eating food
102	0.06402868485081316	day eating food workingout
103	0.06402868485081316	eating food workingout never
104	0.06402868485081316	food workingout never cared
105	0.06402868485081316	workingout never cared beyonce
106	0.06402868485081316	never cared beyonce bc
107	0.06402868485081316	cared beyonce bc could
108	0.06402868485081316	beyonce bc could never
109	0.06402868485081316	bc could never get
110	0.06402868485081316	could never get sense
111	0.06402868485081316	never get sense interviews
112	0.06402868485081316	get sense interviews lacked
113	0.06402868485081316	sense interviews lacked depth
114	0.06402868485081316	interviews lacked depth azealiabanks
115	0.06402868485081316	lacked depth azealiabanks tho
116	0.06402868485081316	depth azealiabanks tho girl
117	0.06402868485081316	azealiabanks tho girl got
118	0.06402868485081316	tho girl got rushordertees
119	0.06402868485081316	girl got rushordertees thxflw
120	0.06402868485081316	got rushordertees thxflw flwthemusic
121	0.06402868485081316	rushordertees thxflw flwthemusic elektrikeventz
122	0.06402868485081316	thxflw flwthemusic elektrikeventz elektrikmetro
123	0.06402868485081316	flwthemusic elektrikeventz elektrikmetro r
124	0.06402868485081316	elektrikeventz elektrikmetro r #elektrikbloom
125	0.06402868485081316	elektrikmetro r #elektrikbloom #elektrikfantasy
126	0.06402868485081316	r #elektrikbloom #elektrikfantasy #iwant2drift
127	0.06402868485081316	#elektrikbloom #elektrikfantasy #iwant2drift #elev8theunderground
128	0.06402868485081316	#elektrikfantasy #iwant2drift #elev8theunderground amazingly
129	0.06402868485081316	#iwant2drift #elev8theunderground amazingly httptconeiozunbld
130	0.06402868485081316	#elev8theunderground amazingly httptconeiozunbld owned
131	0.06402868485081316	amazingly httptconeiozunbld owned #bhp
132	0.06402868485081316	httptconeiozunbld owned #bhp going
133	0.06402868485081316	owned #bhp going shell
134	0.06402868485081316	#bhp going shell decent
