Position	Frequency	n-gram
1	0.7974481658692185	love waking
2	0.5980861244019139	good thing
3	0.5980861244019139	start day
4	0.5360629277263572	hours sleep
5	0.5360629277263572	great day
6	0.531632110579479	much fun
7	0.46960891390392234	gotta love
8	0.46960891390392234	great start
9	0.46517809675704413	nice see
10	0.46517809675704413	love working
11	0.46517809675704413	always fun
12	0.4075857172283657	way start
13	0.39872408293460926	act like
14	0.39872408293460926	great way
15	0.3411317034059308	sounds like
16	0.3367008862590526	nothing like
17	0.3367008862590526	start morning
18	0.3322700691121744	well done
19	0.2702468724366177	last day
20	0.2702468724366177	wait see
21	0.2702468724366177	years ago
22	0.2658160552897395	finals week
23	0.2658160552897395	oh love
24	0.2658160552897395	today going
25	0.2658160552897395	going great
26	0.2658160552897395	start new
27	0.2658160552897395	yet another
28	0.2658160552897395	feeling like
29	0.2658160552897395	customer service
30	0.2658160552897395	getting better
31	0.2658160552897395	better better
32	0.2658160552897395	two hours
33	0.20379285861418284	thank god
34	0.20379285861418284	great job
35	0.20379285861418284	get ready
36	0.20379285861418284	first day
37	0.19936204146730463	love cold
38	0.19936204146730463	wonderful day
39	0.19936204146730463	work am
40	0.19936204146730463	oh wait
41	0.19936204146730463	going bed
42	0.19936204146730463	loving life
43	0.19936204146730463	end well
44	0.19936204146730463	love people
45	0.19936204146730463	day christmas
46	0.19936204146730463	going fun
47	0.19936204146730463	give us
48	0.19936204146730463	xbox live
49	0.19936204146730463	love able
50	0.19936204146730463	able sleep
51	0.19936204146730463	today fun
52	0.19936204146730463	back home
53	0.19936204146730463	fun thing
54	0.19936204146730463	far today
55	0.19936204146730463	waking am
56	0.19936204146730463	five minutes
57	0.19936204146730463	always wanted
58	0.19936204146730463	north korea
59	0.19936204146730463	always nice
60	0.19936204146730463	coming home
61	0.19936204146730463	perfect sense
62	0.19936204146730463	oh joy
63	0.19936204146730463	free speech
64	0.19936204146730463	like million
65	0.19936204146730463	good luck
66	0.19936204146730463	great week
67	0.19936204146730463	early morning
68	0.19936204146730463	like much
69	0.19936204146730463	wow really
70	0.19936204146730463	going go
71	0.19936204146730463	work love
72	0.19936204146730463	keeps getting
73	0.19936204146730463	gonna great
74	0.19936204146730463	good time
75	0.19936204146730463	let know
76	0.19936204146730463	wow love
77	0.19936204146730463	way make
78	0.19936204146730463	great time
79	0.19936204146730463	coin lecoincanard
80	0.19936204146730463	lecoincanard coin
81	0.19936204146730463	day going
82	0.19936204146730463	thanks help
83	0.1417696619386262	oh yeah
84	0.1417696619386262	wide awake
85	0.1417696619386262	looking forward
86	0.13733884479174796	absolutely love
87	0.13733884479174796	feel bad
88	0.13733884479174796	christmas shopping
89	0.13733884479174796	fun love
90	0.13733884479174796	every day
91	0.13733884479174796	never get
92	0.13733884479174796	get go
93	0.13733884479174796	back work
94	0.13733884479174796	oh look
95	0.13733884479174796	another day
96	0.13733884479174796	well today
97	0.13733884479174796	make feel
98	0.13290802764486975	nothing makes
99	0.13290802764486975	cold winter
100	0.13290802764486975	day starting
101	0.13290802764486975	yay another
102	0.13290802764486975	russell brand
103	0.13290802764486975	phone bill
104	0.13290802764486975	asked god
105	0.13290802764486975	god protect
106	0.13290802764486975	protect enemies
107	0.13290802764486975	started losing
108	0.13290802764486975	losing friends
109	0.13290802764486975	going wonderful
110	0.13290802764486975	time year
111	0.13290802764486975	feel great
112	0.13290802764486975	four hours
113	0.13290802764486975	sounds great
114	0.13290802764486975	fun time
115	0.13290802764486975	like oh
116	0.13290802764486975	weather love
117	0.13290802764486975	north korean
118	0.13290802764486975	blowing nose
119	0.13290802764486975	forward waking
120	0.13290802764486975	waking early
121	0.13290802764486975	love listening
122	0.13290802764486975	last tweet
123	0.13290802764486975	thank goodness
124	0.13290802764486975	hard trying
125	0.13290802764486975	new book
126	0.13290802764486975	lovely morning
127	0.13290802764486975	love coming
128	0.13290802764486975	coming work
129	0.13290802764486975	anything people
130	0.13290802764486975	people school
131	0.13290802764486975	cia methods
132	0.13290802764486975	paper semester
133	0.13290802764486975	thanks mother
134	0.13290802764486975	mother nature
135	0.13290802764486975	bbc news
136	0.13290802764486975	road safety
137	0.13290802764486975	safety campaign
138	0.13290802764486975	campaign donkey
139	0.13290802764486975	donkey killed
140	0.13290802764486975	killed car
141	0.13290802764486975	half world
142	0.13290802764486975	ruining life
143	0.13290802764486975	one time
144	0.13290802764486975	hour drive
145	0.13290802764486975	like great
146	0.13290802764486975	love love
147	0.13290802764486975	good old
