Position	Relative Frequency	n-gram
1	1.1150889136686426	:person_raising_hand: :person_raising_hand: :person_raising_hand: :person_raising_hand:
2	0.2347555607723458	loyalty vs self protection
3	0.17606667057925934	vs self protection loyalty
4	0.17606667057925934	self protection loyalty vs
5	0.17606667057925934	protection loyalty vs self
6	0.17606667057925934	beginning look lot like
7	0.17606667057925934	rbrnetwork theoldbreed dolphinman josephwarrendr
8	0.17606667057925934	theoldbreed dolphinman josephwarrendr justin
9	0.17606667057925934	:pouting_face: :pouting_face: :pouting_face: :pouting_face:
10	0.17606667057925934	:tropical_drink: :tropical_drink: :tropical_drink: :tropical_drink:
11	0.1173777803861729	dont think ive ever
12	0.1173777803861729	rbrnetwork freeman thelexzane ananvii
13	0.1173777803861729	freeman thelexzane ananvii abptrocket
14	0.1173777803861729	smile smile smile smile
15	0.1173777803861729	cant remember last time
16	0.1173777803861729	remember last time saw
17	0.1173777803861729	look lot like christmas
18	0.1173777803861729	freeman lifedll abptrocket ananvii
19	0.1173777803861729	dolphinman josephwarrendr justin coutopanda
20	0.1173777803861729	rights begin cannot take
21	0.1173777803861729	begin cannot take right
22	0.1173777803861729	cannot take right earning
23	0.1173777803861729	take right earning livelihood
24	0.1173777803861729	right earning livelihood free
25	0.1173777803861729	earning livelihood free movement
26	0.1173777803861729	produce kinds creative designs
27	0.1173777803861729	timowensby rbrnetwork indyenigma calfreedommom
28	0.1173777803861729	santa juncker bring gift
29	0.1173777803861729	juncker bring gift healthier
30	0.1173777803861729	bring gift healthier eu
31	0.1173777803861729	end fish discards delayed
32	0.1173777803861729	app pays youseehttptcordlrugnie go
33	0.1173777803861729	pays youseehttptcordlrugnie go httpstcocpjzkegne
34	0.1173777803861729	good game bad game
35	0.1173777803861729	xmas blog feat intimissimiofficial
36	0.1173777803861729	read story share love
37	0.1173777803861729	get paid posting stuff
38	0.1173777803861729	paid posting stuff like
39	0.05868889019308645	episodes left im dying
40	0.05868889019308645	left im dying youre
41	0.05868889019308645	im dying youre never
42	0.05868889019308645	dying youre never old
43	0.05868889019308645	youre never old footie
44	0.05868889019308645	never old footie pajamas
45	0.05868889019308645	old footie pajamas httptcoelzgqsxyq
46	0.05868889019308645	footie pajamas httptcoelzgqsxyq opening
47	0.05868889019308645	pajamas httptcoelzgqsxyq opening first
48	0.05868889019308645	httptcoelzgqsxyq opening first beer
49	0.05868889019308645	opening first beer gonna
50	0.05868889019308645	first beer gonna long
51	0.05868889019308645	beer gonna long nightday
52	0.05868889019308645	gonna long nightday adamklug
53	0.05868889019308645	long nightday adamklug think
54	0.05868889019308645	nightday adamklug think would
55	0.05868889019308645	adamklug think would support
56	0.05868889019308645	think would support guy
57	0.05868889019308645	would support guy knocked
58	0.05868889019308645	support guy knocked daughter
59	0.05868889019308645	guy knocked daughter rice
60	0.05868889019308645	knocked daughter rice doesnt
61	0.05868889019308645	daughter rice doesnt deserve
62	0.05868889019308645	rice doesnt deserve support
63	0.05868889019308645	doesnt deserve support samcguigan
64	0.05868889019308645	deserve support samcguigan allowed
65	0.05868889019308645	support samcguigan allowed open
66	0.05868889019308645	samcguigan allowed open christmas
67	0.05868889019308645	allowed open christmas day
68	0.05868889019308645	open christmas day instead
69	0.05868889019308645	christmas day instead im
70	0.05868889019308645	day instead im scrolling
71	0.05868889019308645	instead im scrolling facebook
72	0.05868889019308645	im scrolling facebook instagram
73	0.05868889019308645	scrolling facebook instagram twitter
74	0.05868889019308645	facebook instagram twitter hours
75	0.05868889019308645	instagram twitter hours end
76	0.05868889019308645	twitter hours end accomplishing
77	0.05868889019308645	hours end accomplishing nothing
