Position	Frequency	n-gram
1	2.134804251311718	let us get
2	2.134804251311718	let us go
3	2.134804251311718	oil gas sector
4	1.067402125655859	less hours sleep
5	1.067402125655859	go back work
6	1.067402125655859	back work tonight
7	1.067402125655859	let us see
8	1.067402125655859	rt randalolson baby
9	1.067402125655859	randalolson baby name
10	1.067402125655859	baby name #dataviz
11	1.067402125655859	name #dataviz source
12	0.5337010628279295	happy new year
13	0.5337010628279295	#diy #crafts please
14	0.5337010628279295	#crafts please rt
15	0.0	www monstermmorpg com
16	0.0	get paid posting
17	0.0	loyalty vs self
18	0.0	vs self protection
19	0.0	self protection loyalty
20	0.0	protection loyalty vs
21	0.0	smile smile smile
22	0.0	beginning look lot
23	0.0	look lot like
24	0.0	liked youtube video
25	0.0	rbrnetwork theoldbreed dolphinman
26	0.0	theoldbreed dolphinman josephwarrendr
27	0.0	dolphinman josephwarrendr justin
28	0.0	#notcias #eu #europ
29	0.0	app pays see
30	0.0	open christmas day
31	0.0	httptcoicpdcaonq #christmas #gift
32	0.0	hair looks like
33	0.0	rbrnetwork freeman thelexzane
34	0.0	freeman thelexzane ananvii
35	0.0	thelexzane ananvii abptrocket
36	0.0	read httptcohbeabhklw news
37	0.0	monstermmorpg com since
38	0.0	adambelz leeosp vruno
39	0.0	found www monstermmorpg
40	0.0	rbrnetwork dolphinman theoldbreed
41	0.0	remember last time
42	0.0	last time saw
43	0.0	lot like christmas
44	0.0	freeman lifedll abptrocket
45	0.0	lifedll abptrocket ananvii
46	0.0	josephwarrendr justin coutopanda
47	0.0	bell hooks #ferguson
48	0.0	ananvii joehilgerman freeman
49	0.0	rights begin cannot
50	0.0	begin cannot take
51	0.0	cannot take right
52	0.0	take right earning
53	0.0	right earning livelihood
54	0.0	earning livelihood free
55	0.0	livelihood free movement
56	0.0	rbrnetwork joehilgerman freeman
57	0.0	ugly christmas sweater
58	0.0	website worth million
59	0.0	paid posting httptcooxybfwwwb
60	0.0	leave email invoice
61	0.0	produce kinds creative
62	0.0	kinds creative designs
63	0.0	timowensby rbrnetwork indyenigma
64	0.0	rbrnetwork indyenigma calfreedommom
65	0.0	santa juncker bring
66	0.0	juncker bring gift
67	0.0	bring gift healthier
68	0.0	gift healthier eu
69	0.0	go go go
70	0.0	level badge untappd
71	0.0	memphis pint dram
72	0.0	end fish discards
73	0.0	fish discards delayed
74	0.0	harrythetech timowensby theoldbreed
75	0.0	httptcoqwbriavksmartphone app pays
76	0.0	pays see httptcordlrugnie
77	0.0	see httptcordlrugnie go
78	0.0	httptcordlrugnie go httpstcocpjzkegne
79	0.0	good game bad
80	0.0	game bad game
81	0.0	neilby parkzthedon tonybrown
82	0.0	joehilgerman freeman abptrocket
83	0.0	xmas blog feat
84	0.0	blog feat intimissimiofficial
85	0.0	read story share
86	0.0	story share love
87	0.0	ha ha ha
88	0.0	paid posting stuff
89	0.0	posting stuff like
90	0.0	episodes left dying
91	0.0	left dying never
92	0.0	dying never old
93	0.0	never old footie
94	0.0	old footie pajamas
95	0.0	footie pajamas httptcoelzgqsxyq
96	0.0	pajamas httptcoelzgqsxyq opening
97	0.0	httptcoelzgqsxyq opening first
98	0.0	opening first beer
99	0.0	first beer gonna
100	0.0	beer gonna long
101	0.0	gonna long night
102	0.0	long night day
103	0.0	night day adamklug
104	0.0	day adamklug think
105	0.0	adamklug think would
106	0.0	think would support
107	0.0	would support guy
108	0.0	support guy knocked
109	0.0	guy knocked daughter
110	0.0	knocked daughter rice
111	0.0	daughter rice deserve
112	0.0	rice deserve support
113	0.0	deserve support samcguigan
114	0.0	support samcguigan allowed
115	0.0	samcguigan allowed open
116	0.0	allowed open christmas
117	0.0	christmas day instead
118	0.0	day instead scrolling
119	0.0	instead scrolling facebook
120	0.0	scrolling facebook instagram
121	0.0	facebook instagram twitter
122	0.0	instagram twitter hours
123	0.0	twitter hours end
124	0.0	hours end accomplishing
125	0.0	end accomplishing nothing
126	0.0	accomplishing nothing targetzonept
127	0.0	bloody upstairs getting
128	0.0	upstairs getting changed
129	0.0	getting changed cold
130	0.0	changed cold warmth
131	0.0	cold warmth suffuse
132	0.0	warmth suffuse one
133	0.0	suffuse one cheeks
134	0.0	one cheeks pink
135	0.0	cheeks pink colour
136	0.0	pink colour tone
137	0.0	colour tone understand
138	0.0	tone understand underlying
139	0.0	understand underlying difference
140	0.0	underlying difference texture
141	0.0	difference texture guess
142	0.0	texture guess cat
143	0.0	guess cat also
144	0.0	cat also lost
145	0.0	also lost pounds
146	0.0	lost pounds went
147	0.0	pounds went vet
148	0.0	went vet feeding
149	0.0	vet feeding times
150	0.0	feeding times day
151	0.0	times day eating
152	0.0	day eating food
153	0.0	eating food workingout
154	0.0	food workingout never
155	0.0	workingout never cared
156	0.0	never cared beyonce
157	0.0	cared beyonce bc
158	0.0	beyonce bc could
159	0.0	bc could never
160	0.0	could never get
161	0.0	never get sense
162	0.0	get sense interviews
163	0.0	sense interviews lacked
164	0.0	interviews lacked depth
165	0.0	lacked depth azealiabanks
166	0.0	depth azealiabanks tho
167	0.0	azealiabanks tho girl
168	0.0	tho girl got
169	0.0	girl got rushordertees
170	0.0	got rushordertees thxflw
171	0.0	rushordertees thxflw flwthemusic
172	0.0	thxflw flwthemusic elektrikeventz
173	0.0	flwthemusic elektrikeventz elektrikmetro
174	0.0	elektrikeventz elektrikmetro r
175	0.0	elektrikmetro r #elektrikbloom
176	0.0	r #elektrikbloom #elektrikfantasy
177	0.0	#elektrikbloom #elektrikfantasy #iwant2drift
178	0.0	#elektrikfantasy #iwant2drift #elev8theunderground
179	0.0	#iwant2drift #elev8theunderground amazingly
180	0.0	#elev8theunderground amazingly httptconeiozunbld
181	0.0	amazingly httptconeiozunbld owned
182	0.0	httptconeiozunbld owned #bhp
183	0.0	owned #bhp going
184	0.0	#bhp going shell
185	0.0	going shell decent
186	0.0	shell decent money
187	0.0	decent money #bhpbilliton
188	0.0	money #bhpbilliton #south32
189	0.0	#bhpbilliton #south32 wish
190	0.0	#south32 wish could
191	0.0	wish could told
192	0.0	could told nicolescherzy
193	0.0	told nicolescherzy #nicolescherzinger
194	0.0	nicolescherzy #nicolescherzinger #onelove
195	0.0	#nicolescherzinger #onelove #myfav
196	0.0	#onelove #myfav #myqueen
197	0.0	httptcoquelfqyr rain made
198	0.0	rain made extra
199	0.0	made extra extra
200	0.0	extra extra lazy
201	0.0	great summary year
202	0.0	summary year got
203	0.0	year got june th
204	0.0	got june th weekend
205	0.0	june th weekend hartswormx
206	0.0	weekend hartswormx birthday
207	0.0	hartswormx birthday #rivertrip
208	0.0	birthday #rivertrip #groupchat
209	0.0	#rivertrip #groupchat see
210	0.0	#groupchat see might
211	0.0	see might show
