Position	Relative Frequency	n-gram
1	1.2535816618911175	:person_raising_hand: :person_raising_hand:
2	0.8357211079274116	via reuters
3	0.7163323782234957	cant wait
4	0.5372492836676218	#notcies #eu
5	0.4775549188156638	hours sleep
6	0.4775549188156638	great day
7	0.4178605539637058	:face_with_tears_of_joy: :face_with_tears_of_joy:
8	0.4178605539637058	wwwmonstermmorpg com
9	0.4178605539637058	great start
10	0.35816618911174786	dont think
11	0.35816618911174786	:pouting_face: :pouting_face:
12	0.35816618911174786	:face_blowing_a_kiss: :face_blowing_a_kiss:
13	0.35816618911174786	get paid
14	0.35816618911174786	way start
15	0.35816618911174786	gotta love
16	0.29847182425978985	self protection
17	0.29847182425978985	rbrnetwork theoldbreed
18	0.29847182425978985	timowensby rbrnetwork
19	0.29847182425978985	joehilgerman freeman
20	0.29847182425978985	:tropical_drink: :tropical_drink:
21	0.29847182425978985	sounds like
22	0.29847182425978985	start morning
23	0.29847182425978985	nothing like
24	0.29847182425978985	im glad
25	0.2387774594078319	dont want
26	0.2387774594078319	im still
27	0.2387774594078319	loyalty vs
28	0.2387774594078319	vs self
29	0.2387774594078319	dont understand
30	0.2387774594078319	dont forget
31	0.2387774594078319	ive ever
32	0.2387774594078319	im gonna
33	0.2387774594078319	via themblog
34	0.2387774594078319	doesnt get
35	0.2387774594078319	:OK_hand: :OK_hand:
36	0.2387774594078319	rbrnetwork dolphinman
37	0.2387774594078319	smile smile
38	0.2387774594078319	youtube video
39	0.2387774594078319	dolphinman josephwarrendr
40	0.2387774594078319	think im
41	0.2387774594078319	app pays
42	0.2387774594078319	last day
43	0.2387774594078319	wait see
44	0.2387774594078319	years ago
45	0.17908309455587393	dont know
46	0.17908309455587393	new year
47	0.17908309455587393	ha ha
48	0.17908309455587393	ive seen
49	0.17908309455587393	look like
50	0.17908309455587393	think would
51	0.17908309455587393	protection loyalty
52	0.17908309455587393	get started
53	0.17908309455587393	one day
54	0.17908309455587393	gotta go
55	0.17908309455587393	ananvii abptrocket
56	0.17908309455587393	#a #good
57	0.17908309455587393	:grinning_squinting_face: :grinning_squinting_face:
58	0.17908309455587393	#bbc #news
59	0.17908309455587393	really need
60	0.17908309455587393	need get
61	0.17908309455587393	£ £
62	0.17908309455587393	happy birthday
63	0.17908309455587393	follow monstermmorpg
64	0.17908309455587393	:Santa_Claus: :wrapped_gift:
65	0.17908309455587393	justin coutopanda
66	0.17908309455587393	needs go
67	0.17908309455587393	#is #the
68	0.17908309455587393	u think
69	0.17908309455587393	im love
70	0.17908309455587393	miss u
71	0.17908309455587393	beginning look
72	0.17908309455587393	look lot
73	0.17908309455587393	lot like
74	0.17908309455587393	:umbrella_with_rain_drops: 
75	0.17908309455587393	liked youtube
76	0.17908309455587393	cant win
77	0.17908309455587393	cant remember
78	0.17908309455587393	dad would
79	0.17908309455587393	theoldbreed dolphinman
80	0.17908309455587393	josephwarrendr justin
81	0.17908309455587393	doesnt mean
82	0.17908309455587393	christmas sweater
83	0.17908309455587393	rbrnetwork indyenigma
84	0.17908309455587393	email invoice
85	0.17908309455587393	need see
86	0.17908309455587393	#notcias #eu
87	0.17908309455587393	#eu #europ
88	0.17908309455587393	:oncoming_fist: :oncoming_fist:
89	0.17908309455587393	red sox
90	0.17908309455587393	neilby parkzthedon
91	0.17908309455587393	paid posting
92	0.17908309455587393	first day
93	0.17908309455587393	great job
94	0.17908309455587393	get ready
95	0.17908309455587393	ive got
96	0.17908309455587393	thank god
97	0.17908309455587393	theres nothing
98	0.11938872970391595	cant even
99	0.11938872970391595	didnt know
100	0.11938872970391595	im really
101	0.11938872970391595	go back
102	0.11938872970391595	pretty sure
103	0.11938872970391595	go home
104	0.11938872970391595	bad game
105	0.11938872970391595	last time
106	0.11938872970391595	bad idea
107	0.11938872970391595	guess im
108	0.11938872970391595	would support
109	0.11938872970391595	open christmas
110	0.11938872970391595	day instead
111	0.11938872970391595	hours end
