Position	Frequency	n-gram
1	0.863893936310915	via reuters
2	0.5582087700800099	#notcies #eu
3	0.5537779529331317	please rt
4	0.4341623767288966	www monstermmorpg
5	0.4341623767288966	monstermmorpg com
6	0.37213918005333996	get paid
7	0.3101159833777833	self protection
8	0.3101159833777833	rbrnetwork theoldbreed
9	0.3101159833777833	timowensby rbrnetwork
10	0.3101159833777833	joehilgerman freeman
11	0.3101159833777833	paid posting
12	0.24809278670222662	loyalty vs
13	0.24809278670222662	vs self
14	0.24809278670222662	wi fi
15	0.24809278670222662	via themblog
16	0.24809278670222662	rbrnetwork dolphinman
17	0.24809278670222662	smile smile
18	0.24809278670222662	youtube video
19	0.24809278670222662	dolphinman josephwarrendr
20	0.24809278670222662	app pays
21	0.2436619695553484	new years
22	0.18606959002666998	think would
23	0.18606959002666998	protection loyalty
24	0.18606959002666998	get started
25	0.18606959002666998	one day
26	0.18606959002666998	gotta go
27	0.18606959002666998	ananvii abptrocket
28	0.18606959002666998	#a #good
29	0.18606959002666998	#bbc #news
30	0.18606959002666998	really need
31	0.18606959002666998	need get
32	0.18606959002666998	£ £
33	0.18606959002666998	happy birthday
34	0.18606959002666998	follow monstermmorpg
35	0.18606959002666998	justin coutopanda
36	0.18606959002666998	needs go
37	0.18606959002666998	#is #the
38	0.18606959002666998	u think
39	0.18606959002666998	miss u
40	0.18606959002666998	beginning look
41	0.18606959002666998	look lot
42	0.18606959002666998	lot like
43	0.18606959002666998	liked youtube
44	0.18606959002666998	year ago
45	0.18606959002666998	dad would
46	0.18606959002666998	theoldbreed dolphinman
47	0.18606959002666998	josephwarrendr justin
48	0.18606959002666998	christmas sweater
49	0.18606959002666998	rbrnetwork indyenigma
50	0.18606959002666998	email invoice
51	0.18606959002666998	need see
52	0.18606959002666998	#notcias #eu
53	0.18606959002666998	#eu #europ
54	0.18606959002666998	know love
55	0.18606959002666998	pays see
56	0.18606959002666998	go httpstcocpjzkegne
57	0.18606959002666998	day day
58	0.18606959002666998	red sox
59	0.18606959002666998	neilby parkzthedon
60	0.18606959002666998	read story
61	0.18163877287979174	ha ha
62	0.18163877287979174	look like
63	0.12404639335111331	would support
64	0.12404639335111331	open christmas
65	0.12404639335111331	day instead
66	0.12404639335111331	hours end
67	0.12404639335111331	never cared
68	0.12404639335111331	wish could
69	0.12404639335111331	waiting waiting
70	0.12404639335111331	lloydgallagher bigtant
71	0.12404639335111331	httptcoicpdcaonq #christmas
72	0.12404639335111331	#christmas #gift
73	0.12404639335111331	even keep
74	0.12404639335111331	thank much
75	0.12404639335111331	better get
76	0.12404639335111331	dont understand
77	0.12404639335111331	think ever
78	0.12404639335111331	ever seen
79	0.12404639335111331	last year
80	0.12404639335111331	hair looks
81	0.12404639335111331	thing wrong
82	0.12404639335111331	day sun
83	0.12404639335111331	whatever want
84	0.12404639335111331	still laughing
85	0.12404639335111331	rbrnetwork freeman
86	0.12404639335111331	freeman thelexzane
87	0.12404639335111331	thelexzane ananvii
88	0.12404639335111331	#it #is
89	0.12404639335111331	#give #up
90	0.12404639335111331	god bless
91	0.12404639335111331	song day
92	0.12404639335111331	dcsportsgrl dragonflyjonez
93	0.12404639335111331	prime minister
94	0.12404639335111331	would nice
95	0.12404639335111331	wrapping presents
96	0.12404639335111331	father daughter
97	0.12404639335111331	read httptcohbeabhklw
98	0.12404639335111331	httptcohbeabhklw news
99	0.12404639335111331	com since
100	0.12404639335111331	wearing different
101	0.12404639335111331	got school
102	0.12404639335111331	altruda tmjsteve
103	0.12404639335111331	tampa bay
104	0.12404639335111331	really loving
105	0.12404639335111331	story end
106	0.12404639335111331	adambelz leeosp
107	0.12404639335111331	leeosp vruno
108	0.12404639335111331	awake right
109	0.12404639335111331	tell ya
110	0.12404639335111331	excited tomorrow
111	0.12404639335111331	well played
112	0.12404639335111331	found www
113	0.12404639335111331	#say #hi
114	0.12404639335111331	race human
115	0.12404639335111331	dolphinman theoldbreed
116	0.12404639335111331	theoldbreed justin
117	0.12404639335111331	#this #is
118	0.12404639335111331	would ever
119	0.12404639335111331	things world
120	0.12404639335111331	amaliearena #tampa
121	0.12404639335111331	love team
122	0.12404639335111331	find way
123	0.12404639335111331	ever one
124	0.12404639335111331	penguins madagascar
125	0.12404639335111331	caribbean girls
126	0.12404639335111331	million people
127	0.12404639335111331	hotnostrilsrfun rapmonster
128	0.12404639335111331	cleaning lady
129	0.12404639335111331	oh crap
130	0.12404639335111331	restlessduncan srduncan
131	0.12404639335111331	theoldbreed realsmartguy
132	0.12404639335111331	wwe k
133	0.12404639335111331	christmas break
134	0.12404639335111331	cant win
135	0.12404639335111331	win em
136	0.12404639335111331	youtube channel
137	0.12404639335111331	remember last
138	0.12404639335111331	time saw
139	0.12404639335111331	freeman lifedll
140	0.12404639335111331	lifedll abptrocket
141	0.12404639335111331	abptrocket ananvii
142	0.12404639335111331	lets forget
143	0.12404639335111331	car today
144	0.12404639335111331	bell hooks
145	0.12404639335111331	hooks #ferguson
146	0.12404639335111331	keep seeing
147	0.12404639335111331	ananvii joehilgerman
148	0.12404639335111331	mehrtarar thei
149	0.12404639335111331	protest ends
150	0.12404639335111331	rights begin
151	0.12404639335111331	begin cannot
152	0.12404639335111331	take right
153	0.12404639335111331	right earning
154	0.12404639335111331	earning livelihood
155	0.12404639335111331	livelihood free
156	0.12404639335111331	free movement
157	0.12404639335111331	mean mean
158	0.12404639335111331	#tmltalk #leafs
159	0.12404639335111331	boone pratt
160	0.12404639335111331	get drunk
161	0.12404639335111331	dressing gown
162	0.12404639335111331	real life
163	0.12404639335111331	say anything
164	0.12404639335111331	rbrnetwork joehilgerman
165	0.12404639335111331	ugly christmas
166	0.12404639335111331	account worth
167	0.12404639335111331	idea lol
168	0.12404639335111331	year start
169	0.12404639335111331	fuck u
170	0.12404639335111331	hondolane brownbearmike
171	0.12404639335111331	website worth
172	0.12404639335111331	worth million
173	0.12404639335111331	posting httptcooxybfwwwb
174	0.12404639335111331	post location
175	0.12404639335111331	tonybrown parkzthedon
176	0.12404639335111331	leave email
177	0.12404639335111331	size small
178	0.12404639335111331	ok thanks
179	0.12404639335111331	produce kinds
180	0.12404639335111331	kinds creative
181	0.12404639335111331	creative designs
182	0.12404639335111331	indyenigma calfreedommom
183	0.12404639335111331	shot dead
184	0.12404639335111331	thing think
185	0.12404639335111331	dont mess
186	0.12404639335111331	next person
187	0.12404639335111331	bavarianshady u
188	0.12404639335111331	#ferguson #ericgarner
189	0.12404639335111331	know keep
190	0.12404639335111331	hope great
191	0.12404639335111331	long wait
192	0.12404639335111331	still love
193	0.12404639335111331	already know
194	0.12404639335111331	santa juncker
195	0.12404639335111331	juncker bring
196	0.12404639335111331	bring gift
197	0.12404639335111331	gift healthier
198	0.12404639335111331	healthier eu
199	0.12404639335111331	wants stay
200	0.12404639335111331	find one
201	0.12404639335111331	level badge
202	0.12404639335111331	badge untappd
203	0.12404639335111331	memphis pint
204	0.12404639335111331	pint dram
205	0.12404639335111331	backs playing
206	0.12404639335111331	#new #year
207	0.12404639335111331	cuoco sweeting
208	0.12404639335111331	end fish
209	0.12404639335111331	fish discards
210	0.12404639335111331	discards delayed
211	0.12404639335111331	really sure
212	0.12404639335111331	th bowler
213	0.12404639335111331	enough time
214	0.12404639335111331	way live
215	0.12404639335111331	jodalatour foxnews
216	0.12404639335111331	different species
217	0.12404639335111331	harrythetech timowensby
218	0.12404639335111331	timowensby theoldbreed
219	0.12404639335111331	httptcoqwbriavksmartphone app
220	0.12404639335111331	see httptcordlrugnie
221	0.12404639335111331	httptcordlrugnie go
222	0.12404639335111331	winter break
223	0.12404639335111331	good game
224	0.12404639335111331	game bad
225	0.12404639335111331	cali roll
226	0.12404639335111331	get ahead
227	0.12404639335111331	still one
228	0.12404639335111331	last train
229	0.12404639335111331	knitting scarf
230	0.12404639335111331	love song
231	0.12404639335111331	great seasons
232	0.12404639335111331	#a #bad
233	0.12404639335111331	facial expression
234	0.12404639335111331	always forget
235	0.12404639335111331	happy christmas
236	0.12404639335111331	still believe
237	0.12404639335111331	rush rush
238	0.12404639335111331	one free
239	0.12404639335111331	good morning
240	0.12404639335111331	parkzthedon tonybrown
241	0.12404639335111331	gazthegooner losdagooner
242	0.12404639335111331	salt n
243	0.12404639335111331	geico commercial
244	0.12404639335111331	# #
245	0.12404639335111331	ever heard
246	0.12404639335111331	much easier
247	0.12404639335111331	u come
248	0.12404639335111331	might find
249	0.12404639335111331	freeman abptrocket
250	0.12404639335111331	body language
251	0.12404639335111331	visit site
252	0.12404639335111331	still wondering
253	0.12404639335111331	see see
254	0.12404639335111331	must b
255	0.12404639335111331	・ ・
256	0.12404639335111331	year one
257	0.12404639335111331	imaginary menagerie
258	0.12404639335111331	xmas blog
259	0.12404639335111331	blog feat
260	0.12404639335111331	feat intimissimiofficial
261	0.12404639335111331	story share
262	0.12404639335111331	share love
263	0.12404639335111331	barf bag
264	0.12404639335111331	blog post
265	0.12404639335111331	post myfairdaily
266	0.12404639335111331	still need
267	0.12404639335111331	week tomorrow
268	0.12404639335111331	get free
269	0.12404639335111331	posting stuff
270	0.12404639335111331	stuff like
271	0.12404639335111331	best thing
272	0.12404639335111331	p p
