Position	Relative Frequency	n-gram
1	0.19978689397975494	keeps getting better better
2	0.13319126265316994	asked god protect enemies
3	0.13319126265316994	road safety campaign donkey
4	0.13319126265316994	safety campaign donkey killed
5	0.13319126265316994	campaign donkey killed car
6	0.13319126265316994	way start new year
7	0.13319126265316994	feel like million bucks
8	0.13319126265316994	coin lecoincanard coin lecoincanard
9	0.13319126265316994	lecoincanard coin lecoincanard coin
10	0.13319126265316994	great way start day
11	0.06659563132658497	sweet united nations video
12	0.06659563132658497	united nations video time
13	0.06659563132658497	nations video time christmas
14	0.06659563132658497	video time christmas #imagine
15	0.06659563132658497	time christmas #imagine #noreligion
16	0.06659563132658497	christmas #imagine #noreligion httptcofejvoubr
17	0.06659563132658497	#imagine #noreligion httptcofejvoubr mrdahl
18	0.06659563132658497	#noreligion httptcofejvoubr mrdahl rumored
19	0.06659563132658497	httptcofejvoubr mrdahl rumored talked
20	0.06659563132658497	mrdahl rumored talked ervs
21	0.06659563132658497	rumored talked ervs agent
22	0.06659563132658497	talked ervs agent angels
23	0.06659563132658497	ervs agent angels asked
24	0.06659563132658497	agent angels asked ed
25	0.06659563132658497	angels asked ed escobar
26	0.06659563132658497	asked ed escobar thats
27	0.06659563132658497	ed escobar thats hardly
28	0.06659563132658497	escobar thats hardly nothing
29	0.06659563132658497	thats hardly nothing hey
30	0.06659563132658497	hardly nothing hey nice
31	0.06659563132658497	nothing hey nice see
32	0.06659563132658497	hey nice see minnesotand
33	0.06659563132658497	nice see minnesotand winter
34	0.06659563132658497	see minnesotand winter weather
35	0.06659563132658497	minnesotand winter weather cant
36	0.06659563132658497	winter weather cant breathe
37	0.06659563132658497	weather cant breathe chosen
38	0.06659563132658497	cant breathe chosen notable
39	0.06659563132658497	breathe chosen notable quote
40	0.06659563132658497	chosen notable quote year
41	0.06659563132658497	notable quote year annual
42	0.06659563132658497	quote year annual list
43	0.06659563132658497	year annual list released
44	0.06659563132658497	annual list released yale
45	0.06659563132658497	list released yale university
46	0.06659563132658497	released yale university librarian
47	0.06659563132658497	yale university librarian nothing
48	0.06659563132658497	university librarian nothing makes
49	0.06659563132658497	librarian nothing makes happier
50	0.06659563132658497	nothing makes happier getting
51	0.06659563132658497	makes happier getting highway
52	0.06659563132658497	happier getting highway seeing
53	0.06659563132658497	getting highway seeing break
54	0.06659563132658497	highway seeing break lights
55	0.06659563132658497	seeing break lights light
56	0.06659563132658497	break lights light like
57	0.06659563132658497	lights light like christmas
58	0.06659563132658497	light like christmas tree
59	0.06659563132658497	like christmas tree oh
60	0.06659563132658497	christmas tree oh thank
61	0.06659563132658497	tree oh thank god
62	0.06659563132658497	oh thank god entire
